artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Amythyst Kiah,Wild Turkey,4aX4dqpYXTxRMTcjekxPyp,40,2021,alt-rock,0.584,0.275,6,-11.356,1,0.0292,0.795,5.01e-05,0.0924,0.266,103.088,272080,4
Hans Zimmer,The Frozen Planet,4A08n8UXRxuuLRkeFXcxxo,39,2022,german,0.0607,0.266,2,-14.469,1,0.0432,0.645,0.493,0.0616,0.0365,58.261,263483,4
Blind Date,The one,12tuu3dfEaKGTqdDx40BHf,0,2003,disco,0.519,0.535,2,-12.28,1,0.0275,2.86e-05,0.0658,0.0776,0.367,133.29,278640,4
Ben Folds,Learn to Live with What You Are - E.P. Version,55fgrBjaPQxmmHy6j3ElNZ,7,2003,piano,0.429,0.57,4,-6.945,1,0.0282,0.468,0.000118,0.104,0.316,165.04,262600,4
Steve Byrne,Retirement Homes,2j6PB2YHYbkwBksdM1NIAS,17,2014,comedy,0.496,0.917,1,-10.517,1,0.856,0.907,0.0,0.649,0.38,76.223,93312,3
emawk,whelmed,4dj5RTVztRLROh8hJi8uHl,44,2019,chill,0.706,0.328,5,-12.398,0,0.072,0.548,0.00333,0.298,0.502,140.05,248670,4
Fire Shadow,Outsider,1qEiJvV3yj8sQhAJfLDL9f,0,2016,heavy-metal,0.225,0.847,3,-4.986,1,0.0539,0.000436,0.0,0.243,0.284,89.987,286881,4
Jürg Kindle,G.P. Telemann 3. Allegro Fantasia N°X,20Pgb0VITe7VLQL4jFQYOS,0,2000,acoustic,0.438,0.0744,2,-26.549,1,0.0376,0.981,0.933,0.144,0.909,96.419,51564,3
mouse on the keys,memory,3JpjvsIsz2T615TP533CiQ,16,2012,jazz,0.265,0.569,2,-15.056,1,0.0301,0.413,0.881,0.0834,0.681,80.061,273213,4
be your own PET,Heart Throb - Album Version (Edited),4Pmf5TmEIHkhCt2rfFeLLC,39,2008,punk,0.319,0.976,11,-2.004,1,0.12,9.95e-05,0.0,0.232,0.544,191.616,131227,4
Son House,Walkin' House,17rDtv6xOSGkyTD59NEwfv,3,2023,acoustic,0.605,0.142,5,-12.754,1,0.0858,0.995,0.602,0.11,0.735,199.304,180557,3
The Banner,IWIWD,1gIW5v2YEkmb0J8CfRbiel,15,2009,hardcore,0.366,0.986,7,-4.313,1,0.134,2.2e-05,0.924,0.193,0.0453,102.437,66320,3
Graf Orlock,Chapter III,0SIEy0zPQVJ6EFZJ4JgO17,3,2009,grindcore,0.403,0.89,7,-6.039,1,0.407,0.0179,1.03e-05,0.765,0.165,112.189,125373,3
Wolfmother,Gypsy Caravan,2Eagf3OulT9tlzlJozFyTD,45,2016,alt-rock,0.209,0.944,2,-3.094,0,0.0932,0.00013,0.000824,0.291,0.484,171.959,214467,4
Andrés Suárez,Imagínanos,5qpPH4VUPFdy6nqUXK6gd6,25,2012,spanish,0.718,0.323,1,-13.126,0,0.0548,0.646,0.0,0.0675,0.311,103.831,231293,3
VIGI,After All This Time,5WN9wAj9Bn8Rf8i4cesLmJ,33,2021,funk,0.836,0.6,10,-9.211,0,0.0804,0.0098,0.2,0.093,0.0444,125.044,379200,4
Skylab,Cyanide - Original Mix,6Q9AF17g5yUrwMUJTGJdi2,0,2014,trip-hop,0.513,0.945,4,-5.239,0,0.177,0.00124,0.000695,0.324,0.778,108.037,216227,4
Solomon Burke,Down in the Valley,7BtvpcvTnyLLCTDAsDnSf9,37,2005,blues,0.784,0.254,1,-21.408,1,0.0404,0.821,4.88e-06,0.273,0.959,107.953,144173,4
Steel Panther,D O A,3QgYlxSj5w581afW0vOKDw,28,2021,hard-rock,0.326,0.945,1,-5.216,1,0.0555,4.46e-05,0.00124,0.374,0.377,139.424,241399,4
Limp Wrist,Fake Fags,5sutRngdbW01YegS9jkV5z,28,2016,hardcore,0.279,0.724,9,-6.737,1,0.0335,0.00112,0.238,0.253,0.644,90.968,97547,4
Clutch,The Swollen Goat - (In the Wake of),6rssKVsczPudYEMAKKvq4L,25,2011,alt-rock,0.41,0.816,6,-4.436,0,0.059,0.00106,3.57e-06,0.305,0.68,166.875,181747,4
Louis The Child,Sleep // Wake,52AjCa8iT49QoekxR1GQpX,0,2023,electro,0.629,0.733,7,-5.202,1,0.112,0.0026,0.00465,0.139,0.191,120.024,281672,4
California Oranges,"Been There, Done That",7brkPsaHPTC0tQn23wG2wj,0,2000,club,0.26,0.915,2,-5.346,1,0.0492,0.0273,0.889,0.0987,0.885,159.388,159667,4
The Association,Small Town Lovers - Single Version,1k2zTwDfG1EpVUAmTJrbMn,9,2006,psych-rock,0.744,0.489,1,-9.746,0,0.0393,0.607,1.81e-05,0.106,0.813,119.207,215773,4
The Spits,Atom Age,6tXCgC1ShK1vgJRW0PbMNM,18,2010,blues,0.249,0.915,11,-5.089,0,0.0484,0.000148,0.931,0.0766,0.495,191.835,77898,4
Donnie McClurkin,Hallelujah Song,6BPPEU1p14Xbl9XGDOgGe5,12,2009,gospel,0.481,0.709,11,-6.437,1,0.0518,0.151,1.1e-06,0.188,0.304,141.915,501400,4
Paco de Lucía,Escena,3zc4PdOSBL6x3Ng2dTP2gh,21,2010,guitar,0.497,0.0735,7,-16.72,1,0.0635,0.938,0.689,0.102,0.325,102.297,86133,4
Brickman,In the Rain - Version 1,7qwTfOKQKDOzeL84xREMQm,10,2012,ambient,0.682,0.701,8,-11.382,0,0.0471,0.0969,0.887,0.0629,0.107,120.011,641057,4
Tainy,Adicto (with Anuel AA & Ozuna),3jbT1Y5MoPwEIpZndDDwVq,76,2019,hip-hop,0.734,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,270741,4
Dan Auerbach,Show Me,4gARBD7b5V16F3IEsmCjFB,31,2017,blues,0.646,0.851,6,-4.332,1,0.0286,0.37,0.0623,0.278,0.947,128.93,169947,4
Bill Santiago,How to Fix the Bible,2p1Ym0LueeJOLwYcwSGfbZ,2,2021,comedy,0.644,0.343,10,-13.807,0,0.681,0.937,0.0,0.712,0.751,126.75,312507,4
Zeds Dead,Sound Of The Underground,0cnohjULneFNhP5wdZz0KL,17,2019,dubstep,0.681,0.925,1,-0.386,1,0.109,0.00378,0.779,0.112,0.198,170.077,248480,4
Squarepusher,Do You Know Squarepusher,3NS43vBFHEMeV8XJsnTr0u,26,2002,dance,0.667,0.914,10,-11.444,0,0.0755,0.0333,0.369,0.335,0.773,160.102,305533,4
Kenny Howes,Lady Friend,4QIe9iFfUCyDKgYPFLYGF6,0,2004,power-pop,0.501,0.738,4,-8.874,1,0.0287,0.076,0.000556,0.178,0.594,126.107,234680,4
Drew Baldridge,She's Somebody's Daughter (Remix),6GYECa0dvudfjraZpYklq9,49,2022,country,0.464,0.631,1,-6.452,1,0.0394,0.112,0.0,0.16,0.184,172.067,209457,4
Music P,No Good - Radio Mix,0Ss0fUs4nLrynsfei4TZto,20,2017,groove,0.768,0.389,0,-12.438,0,0.0429,0.101,0.0184,0.102,0.15,120.008,235352,4
Courtney Melody,Bad Boy - Benny Page Remix,1ykuc9zg37QWet9LXKSgDl,26,2023,dancehall,0.611,0.914,6,-2.066,1,0.0571,0.00158,0.000173,0.324,0.346,173.996,226552,4
Dälek,Paragraphs Relentless,5MSCPRym2jxwTv41eY37u4,3,2007,dub,0.595,0.867,11,-9.486,1,0.09,0.23,0.263,0.0799,0.57,178.008,333040,4
Jay-Jay Johanson,Heard Somebody Whistle,740zSgBv6PHOGAw04Ta2J2,50,2019,electronic,0.704,0.668,6,-10.795,1,0.129,0.538,0.137,0.0849,0.784,111.145,183880,4
Geraldo Azevedo,Hoje e Amanhã,0sI15gh07h50rEEet0VWcR,10,2000,samba,0.578,0.394,2,-13.307,0,0.0293,0.893,0.00107,0.113,0.289,137.023,249373,4
god,날 기다려줘,6OMFOEfTIKBoswir21PMqd,2,2001,k-pop,0.689,0.718,0,-7.799,1,0.0313,0.0629,0.00112,0.514,0.608,102.005,255478,4
Pepe Moreno,Boca do Lixo,5OQMFJfJTAJDccodtUdxvG,7,2013,forro,0.84,0.997,0,-1.693,1,0.058,0.0284,0.0,0.303,0.967,132.029,217653,4
Rapoon and Black Faction,Sun Phase 06,1EvtwPZu1rPJvF5Jx9EZsg,0,2002,ambient,0.174,0.272,1,-26.046,1,0.0674,0.18,0.766,0.488,0.0587,121.087,204040,4
Ben Folds,Brick (feat. The Ohio University Leading Tones) - University A Cappella Version,1nXq5fN5yigkMjImj9ZyVp,11,2009,piano,0.581,0.294,4,-8.549,1,0.0374,0.946,0.0,0.187,0.305,105.381,239987,4
Skegss,My Mind,21s2FWRApO7LxvhunUoPNm,29,2018,garage,0.321,0.798,0,-12.258,1,0.541,0.0254,2.16e-06,0.0891,0.178,169.965,186755,4
Robbins Island Music Group,Babies First Prelude,1mjzkQEm3LOff8PwQic2DX,4,2013,sleep,0.488,0.158,0,-21.81,1,0.0409,0.959,0.912,0.0813,0.264,97.093,164000,4
Brooks & Dunn,Hillbilly Deluxe,3BtajLnkLkAcQDKlN8ss5k,26,2012,country,0.558,0.819,7,-4.771,1,0.0508,0.319,1.32e-06,0.58,0.566,154.921,258720,4
Atomic Hooligan,Who's Ya Daddy Now,60XbffFcdHfpfI3bzFjxKj,0,2008,breakbeat,0.578,0.893,7,-4.544,1,0.0608,0.000314,0.78,0.107,0.835,95.905,234040,4
Perhopes,Tremens,5CksYCsaDH7OZnaoJhcywn,6,2016,club,0.695,0.701,11,-4.244,0,0.0864,0.0134,0.761,0.54,0.346,106.984,299886,4
Beenie Man,Ban Mi Fi Di Truth / Fat Piece A Property,3btZdL5jgrFYif1ng3w3Rv,4,2007,dancehall,0.75,0.787,1,-5.2,1,0.244,0.0442,0.0,0.343,0.689,94.58,215600,4
GeoM,Desert Rose - Marc Philippe Remix,6sxOTTA0FMi5m87ktTsOvS,22,2019,groove,0.718,0.716,6,-6.533,0,0.0502,0.0224,0.000176,0.067,0.571,116.992,215256,4
Kieran Fahy,Planxty Kelly,3YjjHxzZz9RGypLznuajr9,32,2004,alt-rock,0.448,0.207,9,-11.914,0,0.036,0.982,0.631,0.115,0.605,84.871,146493,4
Karina Ninni,Samba do Bem,4wI8tbQz6fcKSVMjBk3q4g,0,2015,samba,0.787,0.402,9,-11.152,1,0.0613,0.815,1.57e-05,0.111,0.671,150.273,177880,4
Cold Cave,You & Me & Infinity,2udFhdK94sEsKJH3PdYZgn,14,2018,goth,0.482,0.965,0,-6.633,1,0.0445,0.00852,0.616,0.0794,0.61,119.991,282827,4
Coeo,Never Going Home,4rONrocTeRgPHhP9ecpErR,16,2018,disco,0.788,0.843,2,-8.64,1,0.0552,0.00105,0.876,0.0551,0.275,120.998,420704,4
George Winston,February Sea,2PdBlfEopau6CyIjYiE7gA,7,2023,new-age,0.253,0.404,4,-14.635,0,0.032,0.973,0.919,0.101,0.251,146.918,320831,3
Ali Akbar Khan,Zila Kafi - Live,48xYV6QtyrNnIAdBaWzIhz,7,2020,indian,0.399,0.559,10,-11.216,1,0.0409,0.695,0.377,0.705,0.232,97.446,2793667,4
Mayorkun,Sope,4qZ3lqX6GpBfOZYlYG1IHO,20,2018,dancehall,0.91,0.76,1,-3.816,1,0.0988,0.142,0.0,0.129,0.869,118.012,169430,4
Andrew Lloyd Webber,On The Balcony Of The Casa Rosada / Don't Cry For Me Argentina - Original Cast Recording/1979,3ET6m5mwroqLxZnZBSToL0,3,2002,show-tunes,0.263,0.241,1,-13.594,1,0.0449,0.849,4.11e-05,0.369,0.132,85.026,573933,4
grandson,Drop Dead,4z8pnBPXohWhc7xaH4B5zt,40,2020,alt-rock,0.582,0.736,8,-5.969,1,0.0389,0.00381,0.0,0.0663,0.495,148.052,189236,4
Hecate Enthroned,Centuries of Wolfen Hunger,4QscWAw2OoMWZr1eqzB3fQ,10,2016,black-metal,0.144,0.957,3,-9.119,1,0.0679,0.00413,0.726,0.137,0.0846,77.369,250280,4
Lee Seung Gi,Crazy for You,0jZSBzrFkLXkgcq6wVnzgW,10,2003,k-pop,0.517,0.813,1,-4.461,1,0.122,0.00872,7.26e-05,0.396,0.612,176.103,216907,4
Blackbird Raum,Ensemble Suicide,29ZNLms8QdFUvszYttznUa,7,2009,acoustic,0.42,0.74,0,-4.776,0,0.0592,0.486,3.36e-06,0.116,0.352,142.942,268840,4
Will Sessions,The World Is Yours,64ODbuhc4OihBeKE6NUxhV,36,2011,jazz,0.714,0.803,2,-7.433,1,0.0298,0.00075,0.761,0.0812,0.523,87.335,295840,4
Julito Alvarado Del Sur al Norte,Boricuas Ausentes,2W9Z4F4NFzo7E9OV6l4xNB,0,2011,salsa,0.813,0.639,7,-5.353,0,0.0938,0.292,0.0,0.089,0.739,100.235,300000,4
Raz,Lost Voices,6HTCMy1KD0BhF7ba2MZx5g,33,2018,trance,0.719,0.955,7,-5.98,1,0.05,0.00275,0.883,0.0849,0.164,138.025,326958,4
Matthew And The Atlas,I Will Remain,52VPecMGJQOxyWWWgnUvsI,47,2010,folk,0.742,0.43,8,-11.482,1,0.0394,0.804,0.0172,0.1,0.713,123.877,206547,4
Los Secretos,Pero a tu lado (con el coro del Colegio Tajamar de Madrid),08wTgNE0wfr7EY94BDoTmV,36,2017,spanish,0.331,0.529,9,-10.059,1,0.0333,0.293,0.0,0.0834,0.432,157.892,214808,4
ZPU,He Tenido un Sueño,3HkvI6ehqPImScZJ3fRQHv,27,2010,spanish,0.508,0.809,2,-4.942,0,0.228,0.325,0.0,0.142,0.3,87.953,331893,4
Cold Phoenix,Binding Me To Dream,0UcjCVct9Dq3MDMuAS97Pq,1,2010,goth,0.48,0.771,4,-7.903,1,0.0289,0.152,0.062,0.094,0.517,133.188,283960,4
Thee Oh Sees,Highland Wife's Lament,57gf4VMOQO5uVGuQyWCuow,9,2008,garage,0.309,0.589,10,-15.393,0,0.0464,0.06,0.808,0.188,0.067,138.555,185360,3
Russell Watson,Tutto sei per me,0CuQKoIdL72la957dbzHQk,2,2003,opera,0.348,0.286,0,-8.357,1,0.0303,0.854,6.31e-05,0.108,0.176,126.002,254267,4
Luiz Gonzaga,Danado de Bom,20madxzASRgrD2d611lzUK,20,2005,forro,0.758,0.889,0,-8.04,1,0.0446,0.298,9.38e-06,0.0378,0.968,106.919,166600,4
Edgardo Nuñez,La Negra,2TNjM6ceY3RaA5u2kDSI8Y,40,2022,sad,0.55,0.664,2,-10.066,1,0.155,0.0782,1.88e-05,0.106,0.717,84.494,214131,4
The Psychedelic Furs,Heartbreak Beat,64uXJfHTApdZ8m9xocSg55,7,2001,punk-rock,0.527,0.693,7,-10.174,1,0.0379,0.0988,0.00137,0.109,0.609,121.448,312333,4
Adnan Sami,Infatuation,2UVUw5rcOfMzS4NoGw3uxr,39,2011,pop-film,0.822,0.763,7,-3.331,0,0.0796,0.374,0.000276,0.183,0.893,98.027,308216,4
Liquid Viscera,Never Found,0Ca8HRud22PLOxEYe3ONZW,1,2019,grindcore,0.426,0.983,6,-5.714,1,0.123,2.33e-06,0.782,0.292,0.382,95.065,100958,4
Opitope,trees reflecting on the surface of the lake,0HJz2XnMhoAiw7tJnXz7Rj,0,2003,ambient,0.165,0.296,2,-13.578,1,0.0337,0.763,0.934,0.0896,0.0384,110.583,407000,4
Drudkh,Farewell to Autumn's Sorrowful Birds - Прощання Зі Скорботними Птахами Осені,6Pxg86gQUbBegV14mc0ghm,8,2012,black-metal,0.177,0.974,4,-7.105,0,0.141,1.84e-06,0.852,0.702,0.037,139.971,468747,4
Beth Orton,She Cries Your Name,2UecYc5xhqKKU49ESn9bfU,19,2003,indie-pop,0.565,0.545,4,-7.114,1,0.0272,0.294,0.000114,0.213,0.324,103.051,286320,4
The Launderettes,Porn Star,7ojiYgyGi41gNSiwH0K4CJ,0,2002,garage,0.365,0.832,9,-6.91,1,0.0458,0.00941,0.417,0.132,0.831,177.977,158147,4
KARA,STEP,3YxK7NqMCWDpmrQ82Wvx25,56,2011,k-pop,0.618,0.975,6,-0.883,0,0.128,0.0113,3.09e-06,0.423,0.761,122.939,203587,4
Pierre Rapsat,Un cœur qui se bat - Live,4kqGQWLQHBBC9SIwDnT5jG,11,2002,french,0.537,0.867,2,-4.151,0,0.0422,0.181,0.0,0.937,0.504,93.99,192772,4
LEGADO 7,El Compa Ángel,0x0EuFuoOISC3ge1C58wHn,38,2017,sad,0.604,0.96,10,-2.934,1,0.184,0.528,0.0,0.0929,0.933,123.461,189517,3
Liquids,Everybody I Hate,07hR8f6c3HiZNt9kGg2203,17,2018,garage,0.378,0.922,2,-3.986,1,0.0428,0.0182,0.908,0.516,0.663,104.519,98027,1
Mario Pintor,Me Vale,4say1KZgY3MzY3SylvJ6sQ,3,2001,rock-n-roll,0.848,0.715,1,-8.853,0,0.103,0.119,0.0,0.0305,0.859,111.99,216120,4
Those Poor Bastards,Move On Maggot,7GMoTDmKNFCTbh3ruk64G5,2,2011,goth,0.563,0.735,7,-4.978,1,0.0431,0.319,6.92e-06,0.104,0.692,125.047,102947,4
Gillian Welch,No One Knows My Name,7opAgYa9xOOnjR2k8OSKkp,25,2003,alt-rock,0.455,0.235,0,-9.017,1,0.0329,0.881,0.0,0.134,0.482,179.989,196133,4
Il Volo,Gira El Mundo Gira,7mgrwHQ3JoKlONLc51kcm6,20,2011,opera,0.221,0.466,4,-8.65,1,0.0383,0.879,0.000287,0.377,0.213,71.577,261240,4
Spa,Yoga Meditation Music,26YPZl4ZjEfDXxCbPjIlHB,1,2023,sleep,0.561,0.429,2,-14.288,0,0.0272,0.931,0.858,0.335,0.132,108.379,215828,4
Father John Misty,Mr. Tillman,6wOk4I34MXPyqEfzoQZBNL,47,2018,indie-pop,0.472,0.578,5,-7.947,1,0.0268,0.223,0.0,0.223,0.531,179.636,183533,4
Leehom Wang,花田錯,4ySszUxJMOqz8iRDJZPvbe,43,2005,pop,0.717,0.489,6,-6.999,0,0.0672,0.284,0.0,0.0787,0.734,133.034,227993,4
Bodybangers,For You - Radio Edit,6BKl7X6vbQX2EF70DmP7y5,29,2016,german,0.588,0.939,5,-1.766,1,0.0719,0.0127,0.0,0.17,0.152,128.007,217479,4
Calambuco,Metele,58ohmbmuoOXWbEX972Epbd,11,2006,salsa,0.865,0.842,0,-3.58,1,0.0498,0.661,0.00273,0.0553,0.872,105.023,152764,4
Jim Norton,A Tip on Flirting,1fFpXVRoFHRBx6NI8bWQiO,15,2010,comedy,0.417,0.719,5,-17.375,0,0.947,0.828,0.0,0.941,0.251,76.478,81040,4
Black Label Society,Come Together,3rxvIDPCi9w5P4n9ZkkR1y,16,2019,hard-rock,0.453,0.507,9,-10.431,0,0.0342,0.718,0.000114,0.103,0.501,150.791,234973,4
Steel Pulse,State Of Emergency,4pxfwyOoXuy8gKyX4iaUdf,7,2004,dub,0.747,0.888,1,-8.447,0,0.0661,0.103,1.89e-05,0.334,0.936,91.053,264667,4
Cirith Gorgor,Ritual,6jwQJe2ZEpxdabeqyn5gDE,0,2007,black-metal,0.167,0.817,7,-4.543,0,0.107,1.11e-06,0.809,0.635,0.0382,116.83,446453,4
King Tuff,Headbanger,4PcaeqHoggBGZwPBAJr5Wg,33,2014,garage,0.251,0.966,9,-4.166,1,0.0634,0.000116,0.00115,0.243,0.268,77.873,208067,4
Zhenya Shevchenko,"Эй, вы, кони",0NZyHXPgpYrZk9S9sZXU6O,0,2002,romance,0.451,0.407,5,-15.444,0,0.0641,0.643,0.0,0.298,0.729,91.962,197907,4
Dubblestandart,Dub Is the Roots - Mad Professor Dub,4424PS4CvobOIWqzEohLhr,0,2005,dub,0.767,0.675,11,-6.484,0,0.146,0.00109,0.348,0.0765,0.592,176.642,257907,4
Jack White,Love is the Truth - Acoustic Mix,0PgdkaQqvgI3wlWqXUqWUG,19,2016,blues,0.633,0.345,0,-11.576,1,0.0651,0.631,0.000152,0.141,0.436,123.104,97587,4
Jacques Offenbach,"Les Contes d'Hoffmann, Act III: Barcarolle. ""Belle nuit, ô nuit d'amour""",4Fbs708t9blr3dNOCk71oY,3,2002,french,0.15,0.166,2,-17.79,1,0.0542,0.993,0.0038,0.0891,0.126,76.442,161333,4
Junior Reid,Who Is Responsible,1J0BxEK59q2Rz3GwrZxkCe,20,2023,dancehall,0.821,0.598,8,-4.299,1,0.0895,0.381,0.0,0.0492,0.895,145.003,194069,4
Mary J. Blige,Love @ 1st Sight,1pILUuzoFwbbDpScP6eEDU,26,2003,dance,0.791,0.631,0,-6.123,1,0.0809,0.0373,4.67e-05,0.0643,0.441,102.493,318227,4
Celtic Woman,Hush Little Baby,25AkNO6z4a2pQ3Uy4rKvA7,26,2011,opera,0.453,0.0918,3,-19.144,1,0.183,0.971,0.0,0.177,0.158,169.354,50173,3
Hugo Díaz,Pajaro campana,4wBFtCYt2WhFIwUFaacry4,0,2012,tango,0.623,0.471,7,-7.556,1,0.0815,0.954,0.915,0.141,0.849,136.204,157240,4
Laraaji,Celestial dolphin,6EsOMCLGDtJePTKU7bDWKc,1,2001,ambient,0.195,0.199,7,-21.859,1,0.0448,0.758,0.0576,0.0737,0.14,72.954,272867,4
Stormzy,Vossi Bop,5DXKtoZLm31msT7tNGNHLG,66,2019,hip-hop,0.682,0.653,8,-6.062,1,0.339,0.13,0.00116,0.129,0.428,188.115,196267,4
Nadinho Da Ilha,Palmares,1LACv3T7sBLZTa8bxBbnzs,1,2005,samba,0.681,0.743,2,-7.841,1,0.0551,0.211,1.3e-06,0.0793,0.778,120.104,188680,4
Mika Singh,"Jumme Ki Raat (From ""Kick"")",5YOQ4ov5HuGOUUCCR4f6Vj,21,2020,pop-film,0.689,0.954,1,-3.076,0,0.147,0.208,0.00325,0.0387,0.779,140.186,273854,4
Mudcrutch,Topanga Cowgirl,7khjStNdbKX4LcXGrc9zjo,18,2008,country,0.579,0.487,2,-8.376,1,0.0288,0.153,0.0232,0.0862,0.652,121.889,233853,4
Hinder,Use Me,2e8r5YIPMCxXVJPPfwaSK8,47,2008,alt-rock,0.493,0.979,0,-3.081,1,0.0708,0.000292,0.00115,0.378,0.438,134.053,229733,4
The Menzingers,Bad Actors,4HZUs7zPF9ueccshqI1AIZ,48,2023,alt-rock,0.406,0.936,0,-3.846,0,0.0489,0.000586,9.04e-06,0.12,0.84,160.977,175761,4
Dr. Ozi,HartyHar,0gffCa94vkcovlx8kjD8xd,13,2017,dub,0.759,0.943,1,-1.572,0,0.357,0.00329,0.0,0.721,0.341,149.838,200443,4
Chico Mann,Burbujitas,6wH330sFp1KvKjYXDcxsTO,12,2017,afrobeat,0.851,0.824,0,-5.864,0,0.0604,0.144,0.0169,0.0626,0.646,121.017,271736,4
Ian Wong,Prayer for Peace,5vnPvPXYYxZd4mRyUjpIuS,27,2019,classical,0.338,0.00946,11,-20.103,1,0.0421,0.989,0.935,0.0984,0.0782,71.808,130474,4
Armin van Buuren,La Bomba (ASOT 1108) [Future Favorite],5mwmTaw0NbVKiUk6tlVqI0,33,2023,progressive-house,0.697,0.892,1,-6.866,1,0.0633,0.00197,0.0259,0.166,0.598,136.054,163160,4
Zhanna Bichevskaya,"Храни тебя, Господь",5MJcNB56gaVvIuJ8q8NiYW,2,2001,romance,0.235,0.361,7,-6.745,0,0.0277,0.86,0.0,0.151,0.125,91.641,296133,4
Little Nobody,Track 28,4hzg6IoZb9YS4nmzNVre4o,0,2001,techno,0.861,0.715,6,-9.342,0,0.194,0.0484,0.855,0.136,0.356,129.92,297853,4
Ike Quebec,Goin' Home - Rudy Van Gelder Edition/2007 Digital Remaster,4vmyjeAmH2YW1Zf2YhTca6,37,2007,jazz,0.624,0.119,10,-18.505,1,0.0726,0.929,0.815,0.0841,0.647,158.166,341280,4
Gov't Mule,Down And Out In New York City,69zCRR3nhKfx8l2yoysAul,19,2001,blues,0.614,0.69,7,-7.557,0,0.046,0.0837,0.00136,0.0777,0.787,89.141,372293,4
Jubël,Dancing in the Moonlight (feat. NEIMY) - Jack Wins Remix,4fJlPIjfNGwyxoQDtNduZt,37,2019,swedish,0.693,0.947,10,-4.542,0,0.157,0.0648,0.00141,0.171,0.662,125.952,160587,4
Michael Prophet,"Just Talking 12"" Mix",6SOTixDFd16amxJ2R1P7Vn,6,2010,dancehall,0.686,0.485,9,-10.86,0,0.0457,0.0321,0.000593,0.357,0.62,139.218,312613,4
Bo Diddley,Googlia Moo - Bonus Track (Previously Unreleased),2BOaPseVuKMSNN4biBzAjs,3,2004,rock-n-roll,0.656,0.75,9,-3.789,1,0.0306,0.847,0.0,0.116,0.69,135.386,182120,4
Bob Sinclar,Rainbow of Love - Original Radio Edit,7sZdfV1hHSNlwPuRuWA7C9,15,2010,disco,0.579,0.837,9,-5.009,1,0.0401,0.0171,0.0015,0.264,0.836,130.005,206853,4
Traditional,Gavisa Grata / Freut Euch,2pLW6eLMPvfIlkELBwL9VL,0,2003,sleep,0.276,0.202,0,-14.729,1,0.0361,0.986,0.0224,0.102,0.15,109.936,219680,4
Jovonta Patton,I Can,5rpySUmyfa9myWlIogPDDj,8,2023,gospel,0.434,0.766,7,-5.466,1,0.176,0.0662,0.0,0.0718,0.627,90.326,182234,4
Beytocan,Wele Nastinim,5uueTh0hVfxKjIB6rYjR6L,12,2001,k-pop,0.515,0.359,10,-13.998,1,0.0452,0.853,0.0,0.147,0.501,53.959,224053,4
Eddie Neblett,Motives - What Have We Come Here to Do Church?,5tSJNsX4IOsnkjvwq7DGYg,17,2019,afrobeat,0.715,0.698,1,-5.12,1,0.357,0.377,0.0,0.0803,0.661,84.653,196259,4
Descendents,Crepe Suzette,0ylpeLmX7i15s6IpMpBB8M,25,2021,hardcore,0.511,0.936,2,-6.181,1,0.0552,2.24e-05,0.00132,0.107,0.593,126.507,65531,4
Archer Oh,"Enemy, Oh Me",1r77fWgvrVWgLJuQzKcUbR,19,2022,garage,0.289,0.561,10,-7.513,1,0.0309,0.583,0.0,0.116,0.126,97.33,327692,4
Michael Whalen,While My Love Is Sleeping,5C8s6z9pe7ivmtrvGNZYRO,4,2009,new-age,0.411,0.0803,2,-21.174,0,0.0658,0.986,0.924,0.0929,0.124,81.991,243773,4
Kyka,Mind Games - Original Mix,3o4KfBC5bwhFQmfUOls9zW,0,2010,deep-house,0.802,0.459,4,-10.483,0,0.0897,0.0095,0.939,0.055,0.485,126.019,434291,4
Grateful Dead,"The Music Never Stopped - Live at Hartford Civic Center, Hartford, CT 3/18/90",6yqPlpsE8kj4KpVu8FkEe6,13,2014,psych-rock,0.481,0.636,4,-11.163,1,0.0429,0.448,0.00322,0.831,0.648,120.059,459213,4
Cottonwood Firing Squad,A Culmination of Everything,13oDNyAlFgGCyUlYcGNJio,20,2017,garage,0.603,0.736,7,-13.313,1,0.0327,0.0283,0.784,0.263,0.809,139.998,175270,4
Tied & Tickled Trio,Ea1 Ea2 Nr. 10 - Wechsel Garland Mix,6aHEDkKifQGKMjzyb2nxLq,0,2000,electronic,0.332,0.521,8,-10.231,1,0.0301,0.745,0.0404,0.127,0.11,106.985,286720,4
Marshmello,OK Not To Be OK - Lost Stories Remix,4Uxcm6gWvxoqUdgnxKw41H,42,2020,progressive-house,0.702,0.626,4,-6.268,1,0.0419,0.269,7.9e-06,0.101,0.454,104.987,185484,4
José González,Down The Line,0GixW2r7DQK76xOxMmKn8S,38,2007,folk,0.538,0.734,2,-6.284,0,0.0318,0.389,0.42,0.0849,0.63,147.901,192907,4
Luis Russell,Saratoga Drag,5moLaoBxP6c8mAOw0IthLv,12,2000,jazz,0.64,0.529,7,-9.454,0,0.0896,0.817,0.95,0.203,0.969,202.4,187333,4
Samsara Blues Experiment,Double Freedom (Demo),2esg1eeVuBZAX5kHxhamW9,8,2022,heavy-metal,0.264,0.572,7,-5.926,1,0.0323,0.0339,0.65,0.215,0.241,116.714,775892,4
