Unnamed: 0,artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Mood
2475,Monsieur Periné,La Muerte,6JbuWmDTkDWKD7L5uN0Jyv,41,2012,alt-rock,0.84,0.645,7,-10.233,0,0.0903,0.0676,0.00709,0.079,0.883,115.989,256058,4,Calm
951824,The Ergs!,Saturday Night Crap-O-Rama,0rylwINgMljJwvQvyf6boK,15,2004,hardcore,0.309,0.977,2,-3.83,0,0.106,0.00186,0.0,0.803,0.0928,106.031,133160,4,Calm
506575,Masmorra,Masmorra,1NT6Sg3Lfc8vmJteImIxyo,0,2021,heavy-metal,0.561,0.942,2,-3.551,1,0.0515,0.0017,1.38e-05,0.0678,0.393,114.093,229164,4,Calm
833669,Venaculas,Enemy,2jq1D2dGflzJ6pIpvxZ465,1,2002,metalcore,0.347,0.907,2,-5.635,1,0.0794,0.00171,0.00417,0.0826,0.39,99.247,211173,4,Calm
161264,Jon Foreman,June & Johnny,0nA127Hk2A14mcKvSw7zaO,37,2015,acoustic,0.468,0.268,0,-13.693,1,0.0305,0.63,0.000192,0.144,0.376,103.087,156493,4,Calm
272783,Knuckle Puck,Everyone Lies To Me,2Cm7czputgX0jLGh4W9t8r,35,2017,emo,0.374,0.991,1,-2.829,1,0.223,7.56e-05,0.0195,0.175,0.341,147.6,173915,4,Energetic
171969,Mig,Wymarzona,0ul5dijtiWoqhxWOVtDq4O,45,2015,disco,0.823,0.892,7,-3.538,1,0.0545,0.0972,3.39e-05,0.159,0.953,135.935,197856,4,Happy
1354112,Tigers Jaw,Smile,3T634xUoZHDer4u5nZCzfe,21,2010,emo,0.432,0.495,9,-6.309,0,0.0308,0.000284,0.0,0.209,0.491,136.106,112947,4,Calm
1130136,Larry Gatlin & The Gatlin Brothers,All The Gold In California,5NBbYPv6iAyrHFnSI1VSBa,34,2007,country,0.65,0.51,7,-10.875,1,0.0339,0.452,0.0,0.0844,0.687,106.003,172867,5,Calm
969425,David Byrne,Tiny Apocalypse,36LadbHvLQkpxlkW4TrRxd,23,2004,punk,0.572,0.513,0,-9.88,1,0.0277,0.198,0.0324,0.103,0.75,83.022,243373,4,Calm
1408264,Com Truise,Hyperlips,4JbO2wrWI47LZY5Cd6dA9Z,29,2011,chill,0.472,0.628,1,-7.951,0,0.0305,0.864,0.9,0.316,0.236,163.977,294240,4,Sad
1127871,Glenn Gould,"Goldberg Variations, BWV 998: Variations 3 A 1 Clav. Canone All’Unisono",4qUXp42pfMBXh8VUl4o2QA,28,2007,classical,0.384,0.271,7,-17.152,1,0.0593,0.993,0.88,0.151,0.791,161.061,78373,3,Calm
859202,Korn,When Will This End,2u7nKGX3azSQ1OqFO8Aqp4,33,2003,alt-rock,0.564,0.849,11,-4.375,0,0.0662,0.000293,6.35e-06,0.082,0.385,86.97,219360,4,Calm
1201699,Lykke Li,Breaking It Up,73qYfSmCrj2DOMqNULHM97,29,2008,dance,0.806,0.744,0,-8.566,0,0.0497,0.121,0.00778,0.197,0.902,125.282,220507,4,Happy
870186,Moody,Put'em up - feat.Big Herk (rockbottom),3lT7QA8SoZ5t4nHm4peaZT,0,2003,deep-house,0.899,0.633,0,-6.162,1,0.381,0.219,0.0,0.0701,0.527,130.591,211067,5,Calm
351285,Screeching Weasel,One Step Beyond,4Lcn1hGPsXazPY9fJl8I9Y,12,2018,power-pop,0.385,0.865,1,-4.004,1,0.0377,1.8e-05,0.0,0.105,0.461,100.302,184608,4,Calm
637654,Tosca,Orozco - Dubphonic Dub,3FdXEtjbXg0CuQLWiY9nRW,11,2000,electro,0.728,0.52,10,-16.902,0,0.0489,0.0189,0.917,0.25,0.725,100.484,337467,4,Calm
1287290,Helvetia,An End,73jBJhBW7x0XKpkbVmc2yu,14,2009,garage,0.729,0.236,9,-12.183,0,0.0345,0.547,0.876,0.0885,0.0749,119.921,297733,4,Sad
59482,Santana,No One to Depend On,3BsJR8FFqZql6zW34tLlrN,17,2013,blues,0.583,0.827,0,-6.534,1,0.0377,0.0817,0.0172,0.0546,0.776,110.617,323000,4,Happy
505356,Eternate,Cryptonite,0zGJrhR0kbjrelQvAjY4UP,18,2021,hardstyle,0.478,0.941,11,-5.708,0,0.0508,0.012,0.0,0.326,0.285,154.906,219871,4,Energetic
361229,Hypnosis Therapy,Deep Rest,3jjCQmHPb3oHqEsE6AM3cE,22,2018,sleep,0.139,0.00945,9,-37.906,1,0.0478,0.989,0.942,0.14,0.0384,142.673,152342,3,Sad
87663,Pacific Air,Float,3yt2uGIGep27Q3vtwMXM7d,39,2013,indie-pop,0.706,0.65,9,-7.299,0,0.0357,0.069,3.45e-06,0.181,0.625,120.005,198987,4,Calm
374405,Lang Lang,Minuet No. 2 in G Minor (Formerly Attrib. J.S. Bach as BWV Anh. 115),3AJ1Fen9BcJDySYfrrQKLn,31,2019,classical,0.501,0.0681,7,-29.153,0,0.0495,0.993,0.876,0.104,0.399,108.857,116720,4,Calm
1120534,Sing-Sing,I'll Be,5CARkEp37BcQdq8t4b1D1E,6,2007,acoustic,0.534,0.743,0,-5.904,1,0.0274,0.0538,0.0464,0.0977,0.17,90.413,213933,4,Calm
351645,Carbonas,Don't Let On,67XDIwtUT7RcnPZQvZi58B,3,2018,power-pop,0.347,0.986,2,-6.858,1,0.0875,0.000203,0.000798,0.27,0.142,103.01,105437,4,Calm
254128,Antibalas,Gold Rush,5pyjCjNNFTH2NKz2yQqkoN,18,2017,afrobeat,0.566,0.725,1,-10.342,1,0.0396,0.0428,0.635,0.377,0.884,136.313,653820,4,Happy
661447,Lollies,Wenn der Wind wieder weht - Mallorca-Mix,0SNIqBfUiIeLsDopDXanJ9,0,2000,party,0.699,0.97,10,-5.228,1,0.13,0.00735,0.0,0.321,0.723,134.967,203120,4,Happy
253718,The Alternate Routes,Safe Haven,53gjVPd0M3JE4EGv0FGAyz,12,2017,acoustic,0.598,0.714,2,-5.559,1,0.0708,0.0731,2.79e-06,0.0982,0.195,98.972,228118,4,Calm
605933,AMAN,Oh Disha!,0xSzm01ChGdQYnG1Z4f02S,20,2023,indian,0.509,0.331,9,-8.116,1,0.0288,0.826,0.000301,0.226,0.389,128.059,185625,3,Calm
1100671,Carl Kennedy,Don't Give Up - Original Mix,1VsWlAngf37zbsQPh5hUDo,0,2006,progressive-house,0.737,0.803,7,-6.605,1,0.0519,0.00387,0.464,0.059,0.437,125.993,496773,4,Energetic
986278,Joy Williams,Unafraid,1dGEWzU3rOhhCTLzyBF60d,5,2005,acoustic,0.49,0.826,8,-4.85,1,0.0301,0.0279,0.0,0.0973,0.364,89.97,215947,4,Calm
138761,Алексеевская площадь,Впустую,65sVaiudYiaSOSR3nIA0e2,0,2014,heavy-metal,0.344,0.981,9,-4.349,0,0.076,0.000123,0.00122,0.111,0.396,199.995,251500,4,Energetic
415970,Catbite,Come on Baby,2Fazx1Q3LZZ8t5VsBcYsF5,15,2019,ska,0.457,0.839,11,-5.786,1,0.167,0.0541,0.0,0.285,0.762,169.817,154017,4,Happy
327186,SLANDER,Welcome To The Fire - MONXX Remix,2zmpa4jpcYkZ0rEzXNLLwF,19,2018,dub,0.856,0.947,1,-3.178,0,0.375,0.0632,0.0573,0.435,0.166,145.093,186819,4,Energetic
1384848,Caravan,The World Is Yours,5zHD75aJjyugJRuUPlimVq,6,2010,psych-rock,0.452,0.415,7,-15.529,1,0.0534,0.591,0.000361,0.109,0.154,101.202,219440,4,Sad
1015609,Silverstein,Rodeo Clown,05BB2HzbhFWOIZl18AtOX1,30,2005,hard-rock,0.28,0.98,4,-4.344,1,0.196,0.0124,0.0819,0.245,0.179,179.849,131280,4,Energetic
966315,Udit Narayan,Jadugar Jadugar,0ZnTKmEnnfnM8R4WucunSE,4,2004,pop-film,0.74,0.797,2,-4.497,1,0.0924,0.0792,0.0,0.111,0.849,132.966,271453,4,Happy
1387771,Gualberto Castro,Abrazame,2qZD4V5Dbv0WVdjS9X5mZR,3,2010,rock-n-roll,0.471,0.556,0,-6.862,0,0.0316,0.492,0.0,0.289,0.283,88.952,232880,4,Calm
418110,Laura Pausini,Amores extraños - Versión 2001,25NjrLbcrjU4TiI5BZQirh,43,2019,spanish,0.541,0.387,0,-7.334,1,0.031,0.618,0.0,0.0716,0.273,78.002,257440,4,Sad
404947,Mario Frangoulis,O Erotas Gymnos: Madrugada,3mQqbgbSJxhnAE2JjnC3yZ,3,2019,opera,0.567,0.345,0,-9.765,0,0.0274,0.71,0.000283,0.0975,0.447,89.981,196955,4,Calm
1421082,Flo Rida,Good Feeling - Jaywalker Remix,4K5NTQoESSay9Xx8wCNna9,16,2011,edm,0.781,0.984,6,-2.969,1,0.112,0.00261,0.0765,0.882,0.655,127.995,291829,4,Happy
1264657,1349,Solitude,2QZa7Ij9ktfLnUzYRl4GfK,3,2009,black-metal,0.233,0.374,7,-17.153,1,0.0378,0.321,0.765,0.101,0.0358,108.258,218187,4,Calm
1264740,Dark Funeral,Ravenna Strigoi Mortii - Live in Buenos Aires 2006,6i1aVozuPgoZYppUU05LUA,8,2009,black-metal,0.188,0.929,1,-6.028,1,0.12,8.51e-06,0.694,0.962,0.0569,135.572,230667,4,Energetic
246752,Noisuf-X,Play It Loud (Final),0dc3V1bCGeGZwIRsho8CWM,8,2016,industrial,0.641,0.995,6,-3.889,1,0.128,6.03e-05,0.722,0.796,0.952,138.015,221600,4,Happy
118153,Artie Lange,Have You Tried Heroin?,1UIdVmC5Eb5qBXg4N8HVWq,15,2014,comedy,0.512,0.967,8,-4.535,1,0.9,0.71,0.0,0.941,0.421,75.141,255627,4,Calm
850306,Nature Sound Collection,Deep Cavern Meditation,3GKoEHE3lP3E9pdaG8o9O0,0,2002,sleep,0.157,0.14,9,-42.11,1,0.0799,0.00755,0.0,0.429,0.378,79.209,176500,5,Calm
111082,Coil,Gave Up - Open My Eyes,2uibtoCm0gT65lfzmdr7M6,21,2014,ambient,0.551,0.934,10,-7.956,0,0.0883,8.6e-05,0.136,0.208,0.393,134.103,360907,4,Energetic
951321,From First To Last,(Untitled Hidden Track),1ACuuhi7HqLqlJvwvhG4az,27,2004,hardcore,0.213,0.927,7,-4.152,1,0.146,0.00571,0.000248,0.285,0.0591,152.105,316299,1,Energetic
1342555,Brantley Gilbert,You Don't Know Her Like I Do,4WnY4W5KrqglCdIus8X9Bo,57,2010,country,0.49,0.716,4,-6.681,1,0.0441,0.022,0.00048,0.0526,0.288,74.988,286520,4,Calm
148812,Oliver Heldens,Last All Night (Koala) (feat. KStewart) - LOW STEPPA Remix,4aFuYIAI1hNXVP1K2CAMbM,27,2014,progressive-house,0.848,0.914,6,-6.709,1,0.0943,0.0045,0.146,0.0594,0.783,124.007,314856,4,Happy
402377,Amoura,Back Then,1E1xdw4JFUE6Qrv8aGyEU5,34,2019,metal,0.501,0.963,6,-4.877,0,0.059,4.97e-05,4.8e-06,0.359,0.409,124.983,222937,4,Energetic
218600,Shade k,Output - Original Mix,2vZvp7VRg5jEKgnxrwCQop,0,2016,breakbeat,0.744,0.938,8,-5.477,1,0.0567,0.000977,0.0408,0.909,0.736,128.019,211333,4,Happy
1438156,Los Inquietos Del Norte,El Bluntonon,0uanGPR8n4cFIMO0deJssb,49,2011,hip-hop,0.706,0.843,8,-2.95,1,0.32,0.26,0.0,0.0732,0.961,168.984,129427,3,Happy
836487,Sviatoslav Richter,"Piano Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile, molto espressivo (Live)",7rbbnATR82EtxA2ruPWynz,0,2002,piano,0.393,0.0485,8,-25.839,1,0.0439,0.994,0.905,0.0633,0.0622,70.804,376133,3,Sad
1321925,Wang Feng,信仰在空中飄揚,5bZyOAVUMsqEbS0tm6loEr,11,2009,singer-songwriter,0.535,0.873,9,-3.64,1,0.0292,0.0119,0.00011,0.333,0.445,108.013,438427,4,Calm
253773,Meg Birch,Sex on Fire,5BcetPbXcKksZsiblA0AUP,25,2017,acoustic,0.45,0.415,4,-11.661,1,0.0324,0.32,0.0,0.11,0.0785,91.167,210418,4,Calm
568377,Jack Hartmann,Workout and Count by 1's to 100,3NN5NIDnVZo9D0VtOY3Yxv,2,2022,party,0.844,0.835,11,-5.619,0,0.0995,0.00463,1.86e-05,0.0354,0.767,129.988,252945,4,Happy
145684,Jules Massenet,"Werther, Act III: Pourquoi me réveiller",6wuawUXPHOv96l7V2x6SvW,10,2014,opera,0.186,0.197,6,-15.157,0,0.047,0.98,0.155,0.109,0.0569,87.468,173107,4,Sad
1056965,The King Khan & BBQ Show,Into The Snow,75iXfH4g97O9HhxNRr7gFS,11,2006,blues,0.485,0.705,5,-5.135,1,0.0368,0.0331,0.642,0.0581,0.667,90.716,197000,3,Happy
888823,Erykah Badu,Bump It,4CtA9FOOXtoiwV4KhVYbPl,34,2003,hip-hop,0.775,0.414,2,-8.895,1,0.116,0.0862,0.00166,0.14,0.405,86.525,529373,4,Calm
1350208,The Bush Chemists,Wicked system,3C7xZLyL9fnfZ5Q8HCQRZ9,0,2010,dub,0.747,0.696,4,-6.244,0,0.0795,0.0283,0.0458,0.045,0.938,79.009,228000,4,Calm
566105,Mark Broom,Nothing To Do,5p8cpRDCuoFONFIHRGg1ae,15,2022,minimal-techno,0.663,0.944,4,-9.787,1,0.0721,0.0533,0.952,0.071,0.664,141.019,200013,4,Happy
530983,40 Fingers,Fade to Black,4Z2Yx2NrevkvaKhCezkz8i,23,2022,acoustic,0.401,0.809,11,-6.261,0,0.0287,0.26,0.877,0.2,0.254,135.075,255008,4,Energetic
245579,Invincible Quest,Mood Swinger - Progressive House 2017 Top 100 Hits DJ Mix Edit,4uBtmnT3jAIDkmvlQ0Sgfn,0,2016,indian,0.713,0.742,4,-13.176,0,0.105,0.00298,0.88,0.0794,0.0346,128.02,465502,4,Energetic
394471,"Oh, Sleeper",Let It Wave,1lZhEUyqGJpcT3547VrlXM,24,2019,hard-rock,0.452,0.98,2,-4.214,1,0.117,6.9e-05,0.00238,0.152,0.121,145.02,217000,4,Energetic
1230083,Front 242,Lovely Day,4SZofQ9ONco6au8ueR6rr6,4,2008,industrial,0.51,0.807,8,-13.633,1,0.0488,0.00131,0.0803,0.811,0.431,159.991,248453,4,Energetic
806,Steve Petrunak,Wild Fire,7uMnXH40CjdpYOInNBtWCG,7,2012,acoustic,0.383,0.384,4,-9.344,1,0.0311,0.867,0.947,0.0974,0.295,82.035,240226,4,Sad
475901,Berg,Fall Apart,7JlXVy1iUnVhLmNkmnA3rG,34,2020,trance,0.607,0.794,10,-6.4,0,0.063,0.000629,0.697,0.104,0.0638,140.04,314143,4,Energetic
1434718,Black Stone Cherry,Staring at the Mirror,3FrUXizsa8doPLBto0Ysdg,27,2011,hard-rock,0.406,0.941,2,-3.185,1,0.091,0.0021,0.00105,0.352,0.532,170.001,202293,4,Energetic
410347,Sandy Posey,Single Girl,2jSOD3Ki2aY8R9GcVrcqBI,49,2019,rock-n-roll,0.657,0.381,10,-10.865,1,0.0308,0.769,0.0,0.108,0.692,106.93,152947,4,Calm
208296,White Noise Relaxation,"Waterfall White Noise: Environmental Sounds (For REM Sleep, Dreams & to Mask Tinnitus)",5h0xJZbCgfd9kJVycfck9K,22,2015,sleep,0.0,0.47,10,-17.009,0,0.0,0.178,0.999,0.467,0.0,0.0,134767,0,Calm
573135,Muse,Liberation,3I0PsB3pr6PPyesjPIXjA9,53,2022,rock,0.299,0.47,7,-6.089,1,0.04,0.0828,0.0,0.111,0.226,138.089,186816,4,Calm
399356,Snail Mail,The 2nd Most Beautiful Girl In The World,0dbg1bN08ycCPvsgT9JZLF,44,2019,indie-pop,0.311,0.876,3,-4.23,1,0.0332,0.000112,0.00166,0.239,0.917,164.345,133467,4,Happy
1243782,Capital Lights,Kick It Off,38UTUqqLAtgMUScpxUSNg8,21,2008,punk,0.545,0.87,0,-5.678,1,0.0462,0.0198,0.0,0.11,0.956,158.865,201667,4,Happy
1295343,Jadakiss,Cartel Gathering,2nwys0Hbd0q6CNNm06Uegz,17,2009,hardcore,0.636,0.892,4,-2.805,1,0.339,0.035,0.0,0.258,0.628,93.257,173707,4,Happy
1094920,Andrea Bocelli,Momentos,0LU2Gqb4DyaxmAd46e5nAm,46,2006,opera,0.615,0.541,7,-8.115,1,0.0352,0.818,0.00283,0.11,0.522,91.993,234571,4,Calm
1369812,Midival Punditz,Tonic - Karsh Kale Remix,6gxoDKNgEGFNynpPTEle8x,1,2010,indian,0.78,0.718,1,-5.976,1,0.177,0.0719,0.262,0.113,0.659,100.001,339000,4,Happy
1083235,Masta Killa,Street Corner,6Yvfsds2oNCdkIgGuWdmkq,24,2006,hardcore,0.581,0.708,10,-6.414,1,0.26,0.298,0.0,0.433,0.655,77.663,253467,3,Happy
965664,KK,Maine Dil Se Kaha,1Y8pGgDe1QRB9uK0dT0CvA,32,2004,pop-film,0.6,0.5,0,-9.115,1,0.0252,0.384,3.81e-05,0.0907,0.258,110.006,312787,4,Calm
244576,Migos,Commando,5vRE2lyh7sE5Mn1dMF2Mps,42,2016,hip-hop,0.958,0.864,1,-4.895,1,0.163,0.167,0.0,0.457,0.439,114.99,271360,4,Calm
1218680,Cross 4 Crowns,Celebrating Resurrection Morning,4maEuko2ShNkK2bs2jIlGa,6,2008,gospel,0.637,0.637,3,-6.496,1,0.0262,0.251,0.0,0.288,0.791,105.995,150440,4,Calm
1429680,Doro,We Are The Metalheads,15IsqhYSLadO5BZCfpJRCJ,28,2011,german,0.507,0.939,1,-4.222,0,0.074,0.0077,0.0,0.118,0.448,138.129,275307,4,Energetic
1063825,Morgan Heritage,So Much To Come,02QtnzKoMWA6Ro9fJUt0MH,17,2006,dancehall,0.591,0.638,8,-5.731,0,0.274,0.214,0.0,0.243,0.959,149.09,235347,4,Calm
596807,Casper,Víno,0WEnP3c2PW6Mcsqktt9a5E,21,2023,emo,0.655,0.509,5,-8.445,0,0.0714,0.0365,0.00566,0.0965,0.345,150.058,210114,4,Calm
1049190,Osvaldo Fresedo,Si El Corazón Supiera,11I4Ues87nQTMmGNcBX0fc,1,2005,tango,0.44,0.446,1,-4.909,1,0.0323,0.979,0.00184,0.303,0.575,130.157,153440,4,Calm
764867,COCOBAT,I'm On Fire - Live,243tV2fTG7DTCCCqLT4MsZ,1,2001,heavy-metal,0.24,0.998,7,-2.097,1,0.229,0.00361,0.319,0.128,0.08,91.313,173173,4,Calm
1145053,Polkadot Cadaver,Bring Me the Head of Andy Warhol,7vMfUYrSfXeU4Klc6ciPvK,13,2007,funk,0.738,0.848,10,-5.595,0,0.0765,0.0144,0.0,0.206,0.49,112.013,206240,4,Calm
929400,Nikolai Rimsky-Korsakov,The Flight of the Bumble Bee,2PSKwFl0bAn5uRW8RPPGIJ,12,2004,classical,0.28,0.203,0,-14.446,0,0.0674,0.984,0.929,0.274,0.42,172.386,80280,4,Calm
391859,Beyond The Black,Written in Blood,16hQpNsaDRgj8CcxYXctyg,23,2019,goth,0.614,0.77,7,-5.462,1,0.0368,0.000758,0.0,0.323,0.339,123.037,261160,4,Energetic
970513,Long Beach Dub Allstars,Righteous Dub,4HJ6aJaS2jnRrijh7vrEdy,10,2004,punk-rock,0.714,0.706,8,-6.358,0,0.0547,0.00511,0.0455,0.374,0.876,76.788,176506,4,Happy
31093,Udex,Sweet Music - Original Mix,5rQ4k27fkTs2aoIwOJrdqO,0,2012,hardstyle,0.509,0.891,7,-5.248,0,0.0439,0.00935,0.17,0.121,0.761,150.024,313247,4,Happy
1406077,Levon Helm,Fannie Mae,2rgZhe04S5I0JkXH2eW2gQ,11,2011,blues,0.634,0.809,4,-6.041,0,0.0583,0.451,3e-05,0.935,0.755,124.94,212880,4,Happy
479243,shame,Snow Day,5hYTN5GH1repxwA730JDk3,37,2021,alt-rock,0.261,0.86,8,-5.006,0,0.0585,0.00012,0.0154,0.15,0.445,159.924,322813,4,Energetic
55432,Hem,The Tides At The Narrows,44fmVoW1twqBgP86yqjHG0,9,2013,acoustic,0.484,0.405,0,-10.482,1,0.028,0.904,0.35,0.176,0.439,85.056,148120,4,Calm
232599,Sybyr,Unleash Me,7eC2z3GLgm0KWPBju4uZGJ,23,2016,emo,0.863,0.826,0,-5.757,1,0.0374,0.003,0.0,0.0572,0.826,139.989,192575,4,Happy
784231,Mariano Civico,Nuestro Amor Se Ha Perdido,2vy6OBUlBkA8QyrBT01iPm,10,2001,salsa,0.673,0.741,7,-6.211,0,0.0557,0.659,9.72e-06,0.146,0.755,182.01,262896,4,Happy
422588,Thomas Conti,Hotel California,3vy1MZaDVGAi0ZRc9OFxX8,33,2020,acoustic,0.683,0.42,2,-8.529,1,0.0308,0.659,2.74e-06,0.186,0.434,147.884,392671,4,Calm
523447,Andrew Garfield,Therapy,1iFgG6BeEPTbXsAok6zYxR,58,2021,show-tunes,0.554,0.593,0,-5.492,1,0.215,0.207,0.0,0.0529,0.618,147.743,164164,3,Calm
893694,"Harry Connick, Jr.",Blue Christmas,1LctiUwlrV4Qn6wAikrKPI,15,2003,jazz,0.517,0.458,2,-8.665,0,0.0474,0.639,0.000845,0.151,0.311,87.789,200400,4,Calm
484629,Biba Dupont,Home full of solipsism,0i5RkqFU2XfihIcxTxG3h1,52,2021,classical,0.479,0.0431,0,-28.446,1,0.0378,0.996,0.94,0.0914,0.172,95.694,177882,3,Sad
566056,Aleksi Perälä,FI3AC2259190,5sOBDTk0ayZdUZVx6w2hUR,13,2022,minimal-techno,0.715,0.48,6,-14.538,1,0.0492,0.0773,0.841,0.124,0.068,120.029,252000,3,Calm
161410,Boyce Avenue,A Sky Full of Stars,4o6Cvh18rzRfuoRH80va5n,41,2015,acoustic,0.383,0.548,5,-7.617,1,0.0313,0.0715,0.00011,0.148,0.236,124.993,240178,4,Calm
944816,THE REGISTRATORS,Vacation,7IcSeTE1Q3lG7LBLavuG4X,0,2004,garage,0.358,0.999,11,-1.24,0,0.135,0.00851,0.829,0.214,0.231,114.57,141933,4,Calm
310824,Soothsayers,Tradition,6Gka3aePSbGYDMhycSaKqr,5,2018,afrobeat,0.457,0.725,2,-7.623,0,0.212,0.121,0.00183,0.445,0.653,178.708,175833,4,Happy
572094,Sorry,Baltimore,187ZTi8vM9PCJy2D645AGr,26,2022,psych-rock,0.465,0.572,2,-6.954,0,0.0319,0.33,2.85e-05,0.104,0.565,150.668,193973,4,Calm
848390,Yosef Karduner,Ana Avdah D'kudsha Brich Hu,1rDCU6Q72HGw9VVzpMV5bE,11,2002,singer-songwriter,0.42,0.156,4,-16.03,0,0.0459,0.952,1.1e-06,0.105,0.821,140.106,156996,3,Calm
868212,Bounty Killer,The Struggle (feat. Wayne Marshall and Farenheit) [Mad Ants Rhythm],6AwJJhhCWxxwNRrRd2ALdQ,4,2003,dancehall,0.622,0.772,5,-5.347,0,0.363,0.559,0.0,0.272,0.88,124.81,58733,5,Happy
618789,La Parranda Magna,Cumbia Parrandera,3EEF7sFfToQku9jQoRcSOF,11,2023,ska,0.427,0.887,2,-2.491,0,0.098,0.06,0.0283,0.351,0.934,89.075,81333,4,Happy
973821,Tito Rodriguez & His Orchestra,"Asi, Asi",2S8XfHTo4rXENSrxCfGBOJ,1,2004,salsa,0.64,0.795,5,-5.232,0,0.0613,0.835,0.00231,0.0563,0.966,106.054,160333,4,Happy
1314503,Paddy And The Rats,Song of a Leprechaun,60eKchGiTINuiB7Kuf5iyc,30,2009,punk,0.367,0.946,7,-2.574,1,0.0842,0.0273,0.0,0.0966,0.874,160.145,222667,4,Happy
250117,Kitaro,Aqua,0c4YfBfAYeGMGsjKLG4OF8,26,2016,new-age,0.373,0.315,4,-12.412,0,0.0316,0.853,0.105,0.0617,0.36,184.021,379404,4,Calm
161792,David Gray,Cake and Eat It,0hpNnoujmTUliIMf0K8K3T,18,2015,acoustic,0.625,0.71,0,-7.22,1,0.0256,0.517,6.33e-05,0.356,0.705,139.937,153067,4,Happy
130,Jason Mraz,The Woman I Love - Live,3H3OMA1T5wlD28HnOjnNID,25,2012,acoustic,0.586,0.299,4,-13.557,1,0.0393,0.532,0.0,0.339,0.62,81.559,200266,4,Calm
217083,Bewitcher,Wild Blasphemy,5N1AQhQRvHqHwmU1j3ICQE,10,2016,black-metal,0.48,0.987,7,-5.165,1,0.0541,5.18e-06,4.82e-05,0.334,0.559,140.001,221962,4,Energetic
844071,Elvis Presley,The Fool - alt. take 1,1ILXUMIJAO4cITJoJLaCti,8,2002,rock-n-roll,0.531,0.215,7,-16.075,1,0.0346,0.995,0.86,0.112,0.398,144.099,114560,4,Calm
1411071,The Sklar Brothers,Google,30XH4qckrgqwgwT57Fomln,20,2011,comedy,0.541,0.842,6,-7.55,1,0.912,0.798,0.0,0.62,0.5,106.51,176518,3,Calm
242978,MickeyG,The Funky Technician,4VtueRTBJq04tRrAxuT2Z8,0,2016,hardstyle,0.511,0.878,1,-8.034,1,0.04,5.56e-05,0.376,0.19,0.331,155.032,209044,4,Energetic
1248263,Bossacucanova,Balanço Zona Sul - Ao Vivo,6cqJlU3iUmNEUTEa5RaCzK,15,2008,samba,0.656,0.878,4,-6.024,0,0.0985,0.343,0.000459,0.957,0.845,166.892,228480,4,Happy
1072952,Dosh,"Um, Circles and Squares",3jvi24krcpSWKYH2uhu1iy,28,2006,folk,0.529,0.764,10,-10.064,1,0.0362,0.0213,0.955,0.175,0.401,115.148,183880,4,Calm
917139,Tijuana in blue,Makinavaja (Live),6ATgaH2p5XYdsE8VYG2eDs,7,2003,spanish,0.336,0.976,4,-4.378,1,0.325,0.00287,0.0166,0.631,0.428,173.283,306427,4,Energetic
1423918,New Found Glory,Caught In The Act,3i23AVrwBqvUzhf7LJ74ps,19,2011,emo,0.566,0.944,9,-3.424,1,0.0629,0.00437,1.05e-05,0.0882,0.582,127.899,179933,4,Energetic
536502,Priscilla Chan,回家,1OjQpXhCM1wtP827TeDjqP,15,2022,cantopop,0.622,0.458,4,-9.857,1,0.0371,0.56,0.0,0.142,0.48,130.028,240960,3,Calm
577042,Naessa,Aviso - Ao Vivo,6R7H2wDuFI2ZhSCRfmBmR9,44,2022,sertanejo,0.439,0.734,5,-4.039,1,0.0418,0.809,0.0,0.168,0.74,141.35,251250,4,Happy
153452,Maria Bethânia,Já Sobre a Fronte Vã Se Me Acinzenta,7bzyMBFnX5iKhfPUbgirGQ,0,2014,samba,0.574,0.027,0,-22.816,0,0.753,0.796,0.0,0.177,0.499,177.917,26507,3,Calm
1191178,Hollywood Undead,Undead,5wBLDkxVvclanSitx5jq8e,68,2008,alt-rock,0.512,0.943,2,-5.185,0,0.106,0.0138,0.0,0.261,0.485,163.128,265053,4,Energetic
571751,The Beatles,I Want To Tell You - 2022 Mix,6qBlZMIYjIe1VFMcMYqBaq,44,2022,psych-rock,0.512,0.59,9,-8.351,1,0.0333,0.0972,0.0,0.271,0.437,126.833,147813,4,Calm
1122314,Eluvium,Radio Ballet,0waNeA3SmTtmwK5QjFsGRo,31,2007,ambient,0.311,0.488,6,-9.589,1,0.0431,0.945,0.883,0.122,0.236,112.271,192213,4,Sad
883298,The Crüxshadows,East,2UkAgp9ejsLikrjq9sh4a5,3,2003,goth,0.53,0.948,5,-3.492,0,0.0737,4.63e-05,0.00157,0.161,0.723,126.009,301520,4,Happy
1063054,Christina Aguilera,Understand,1bn9Zym5wOUDrK8SaQHIeP,36,2006,dance,0.609,0.655,11,-4.049,0,0.041,0.048,0.0,0.1,0.352,79.079,225787,4,Calm
271913,Sylvan Esso,Rewind,4iLHRFw2wijgu82PCAzFfQ,35,2017,electro,0.572,0.606,6,-7.568,0,0.221,0.845,0.00449,0.0659,0.427,107.6,279680,5,Calm
